"AGE","AGE_less_than_35","AGE_35_44","AGE_45_54","AGE_55_64","AGE_65_74","AGE_75_plus","HHSEX","RACE_white_non_hispanic","RACE_black_african_american","RACE_hispanic","RACE_other","EDCL_no_HS","EDCL_HS_GED","EDCL_some_college","EDCL_college_degree","LF","ASSET","FIN","CHECKING","SAVING","CALL","STOCKS","HSTOCKS","THRIFT","IRAKH","DEBT","SAVED","INCOME","NWCAT","NETWORTH","YESFINRISK","NOFINRISK","SAVRES1","SAVRES2","SAVRES3","SAVRES4","SAVRES5","SAVRES6","SAVRES7","SAVRES8","KNOWL_not_knowledgeable","KNOWL_no_knowledge","KNOWL_somewhat_knowledgeable","KNOWL_very_knowledgeable","FINLIT_0","FINLIT_1","FINLIT_2","FINLIT_3","OCCAT2_managerial_professional","OCCAT2_technical_sales_services","OCCAT2_other_manual_labor","OCCAT2_not_working"
53,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,4668600,1856600,9900,55000,0,151000,1,195000,100000,615000,1,839868.48697,5,4053600,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
53,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,3992300,1739300,15300,54000,0,101000,1,107000,114000,615000,1,898237.72545,5,3377300,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
53,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,4369700,1909700,13700,84000,0,119000,1,133000,124000,615000,1,830140.28056,5,3754700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
53,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,4473900,1790900,16900,94000,0,141000,1,133000,133000,615000,1,807441.13226,5,3858900,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,5760800,2122800,24300,356000,0,0,0,111500,1364000,722150,1,596663.32665,5,5038650,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,5320200,1696300,32000,438500,0,0,0,105800,858000,722150,1,455063.87776,5,4598050,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,5421900,1798900,16200,360200,0,0,0,112500,1031000,722150,1,577206.91383,5,4699750,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,5138210,1487210,10510,420700,0,0,0,116000,646000,722150,1,433445.64128,5,4416060,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,5745450,2116450,10650,397400,0,0,0,108400,1331000,723150,1,455063.87776,5,5022300,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
78,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,113200,400,400,0,0,0,0,0,0,16600,0,16213.677355,2,96600,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
78,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,118200,400,400,0,0,0,0,0,0,16600,0,16213.677355,2,101600,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
78,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,109200,400,400,0,0,0,0,0,0,16600,0,16213.677355,2,92600,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
78,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,126200,400,400,0,0,0,0,0,0,16600,0,16213.677355,2,109600,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
78,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,125200,400,400,0,0,0,0,0,0,16600,0,16213.677355,2,108600,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
61,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,873500,541000,5000,55000,0,0,0,12000,469000,87000,1,129709.41884,4,786500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
61,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,874500,541000,5000,55000,0,0,0,12000,469000,87000,1,129709.41884,4,787500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
61,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,873500,541000,5000,55000,0,0,0,12000,469000,87000,1,129709.41884,4,786500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
61,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,874500,541000,5000,55000,0,0,0,12000,469000,87000,1,130790.33066,4,787500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
61,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,873500,541000,5000,55000,0,0,0,12000,469000,87000,1,129709.41884,4,786500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
42,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,235600,63600,16600,0,0,0,0,47000,0,65500,1,126466.68337,2,170100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
42,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,237600,63600,16600,0,0,0,0,47000,0,66300,1,159974.9499,2,171300,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
42,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,236600,63600,16600,0,0,0,0,47000,0,65300,1,137275.8016,2,171300,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
42,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,236600,63600,16600,0,0,0,0,47000,0,65900,1,122143.03607,2,170700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
42,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,236600,63600,16600,0,0,0,0,47000,0,66100,1,117819.38878,2,170500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,270530,150530,4530,0,0,0,0,36000,0,0,1,118900.3006,3,270530,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,256270,154270,11270,0,0,0,0,33000,0,0,1,118900.3006,3,256270,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,231510,148010,8010,0,0,0,0,30000,0,0,1,118900.3006,3,231510,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,267650,148650,4650,0,0,0,0,34000,0,0,1,118900.3006,3,267650,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,266360,152360,6360,0,0,0,0,36000,0,0,1,118900.3006,3,266360,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
67,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12220,12220,100,0,0,0,0,0,0,39000,0,20537.324649,1,-26780,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
67,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12220,12220,100,0,0,0,0,0,0,39000,0,20537.324649,1,-26780,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
67,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12220,12220,100,0,0,0,0,0,0,39000,0,21618.236473,1,-26780,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
67,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12220,12220,100,0,0,0,0,0,0,39000,0,19456.412826,1,-26780,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
67,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12210,12210,100,0,0,0,0,0,0,39000,0,18375.501002,1,-26790,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,502400,58500,5000,45000,0,8500,1,0,0,368000,1,63773.797595,2,134400,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,501200,57300,5000,45000,0,7300,1,0,0,369000,1,63773.797595,2,132200,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,520900,53100,5000,45000,0,3100,1,0,0,368000,1,65935.621242,2,152900,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,545900,71000,5000,45000,0,21000,1,0,0,369000,1,67016.533066,2,176900,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,497600,56700,5000,45000,0,6700,1,0,0,369000,1,65935.621242,2,128600,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1208300,432300,0,3000,0,30000,1,6000,182000,6300,1,184835.92184,4,1202000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1359400,583400,0,3000,0,30000,1,6000,315000,6300,1,184835.92184,4,1353100,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1256700,480700,0,3000,0,30000,1,6000,222000,6990,1,184835.92184,4,1249710,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1248800,472800,0,3000,0,30000,1,6000,215000,7400,1,184835.92184,4,1241400,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1299000,523000,0,3000,0,30000,1,6000,276000,6300,1,184835.92184,4,1292700,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
52,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,773100,203100,9700,91000,0,100000,1,2400,0,150000,1,157813.12625,3,623100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
52,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,802700,232700,9700,123000,0,100000,1,0,0,150000,1,157813.12625,3,652700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
52,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,771700,200700,9700,91000,0,100000,1,0,0,150000,1,157813.12625,3,621700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
52,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,793700,223700,9700,114000,0,100000,1,0,0,150000,1,156732.21443,3,643700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
52,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,730200,160200,9700,50500,0,100000,1,0,0,150000,1,157813.12625,3,580200,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
69,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,4396200,550200,0,0,200,300000,1,0,50000,1257500,1,386966.43287,5,3138700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
69,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,4396200,550200,0,0,200,300000,1,0,50000,1257500,1,386966.43287,5,3138700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
69,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,4396200,550200,0,0,200,300000,1,0,50000,1257500,1,386966.43287,5,3138700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
69,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,4397200,550200,0,0,200,300000,1,0,50000,1257500,1,386966.43287,5,3139700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
69,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,4397200,550200,0,0,200,300000,1,0,50000,1257500,1,386966.43287,5,3139700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
69,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,6440000,1720000,600000,0,0,0,0,0,120000,900000,1,164298.59719,5,5540000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
69,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,6440000,1720000,600000,0,0,0,0,0,120000,900000,1,147004.00802,5,5540000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
69,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,6440000,1720000,600000,0,0,0,0,0,120000,900000,1,135113.97796,5,5540000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
69,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,6440000,1720000,600000,0,0,0,0,0,120000,900000,1,122143.03607,5,5540000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
69,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,6440000,1720000,600000,0,0,0,0,0,120000,900000,1,91877.50501,5,5540000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,19000,7000,3000,0,0,0,0,0,0,8000,1,54045.591182,1,11000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18000,7000,3000,0,0,0,0,0,0,8000,1,54045.591182,1,10000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18000,6000,3000,0,0,0,0,0,0,8000,1,54045.591182,1,10000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,19200,7200,3000,0,0,0,0,0,0,8000,1,54045.591182,1,11200,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,19000,7000,3000,0,0,0,0,0,0,8000,1,54045.591182,1,11000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,6940,1140,710,30,0,0,0,0,0,13900,0,25941.883768,1,-6960,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,6930,1130,710,20,0,0,0,0,0,13900,0,25941.883768,1,-6970,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,6940,1140,710,30,0,0,0,0,0,13900,0,25941.883768,1,-6960,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,6940,1140,710,30,0,0,0,0,0,13900,0,27022.795591,1,-6960,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,6940,1140,710,30,0,0,0,0,0,13900,0,24860.971944,1,-6960,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
80,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,826900,130900,9900,0,0,0,0,0,115000,135250,1,57612.6002,4,691650,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
80,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,781490,137490,16390,0,0,0,0,0,115000,115250,1,57612.6002,4,666240,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
80,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,792720,126720,5720,0,0,0,0,0,115000,125250,1,58693.512024,4,667470,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
80,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,817830,131830,10730,0,0,0,0,0,115000,122250,1,58693.512024,4,695580,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
80,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,785180,125180,4080,0,0,0,0,0,115000,116250,1,59774.423848,4,668930,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
65,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,155900,17000,2000,0,0,0,0,0,15000,900,1,37831.913828,2,155000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
65,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,189900,51000,2000,0,0,0,0,0,49000,900,1,32427.354709,2,189000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
65,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,222900,74000,2000,0,0,0,0,0,72000,900,1,33508.266533,3,222000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
65,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,211900,76000,2000,0,0,0,0,0,74000,900,1,34589.178357,3,211000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
65,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,156900,14000,2000,0,0,0,0,0,12000,900,1,35670.09018,2,156000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
63,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,4797000,511000,20000,0,0,25000,1,0,200000,195000,0,1249209.7946,5,4602000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
63,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,5181000,895000,20000,0,0,25000,1,0,200000,195000,0,1212783.0661,5,4986000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
63,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,4799000,514000,20000,0,0,25000,1,0,200000,195000,0,1266828.6573,5,4604000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
63,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,4931000,645000,20000,0,0,25000,1,0,200000,195000,0,1256019.5391,5,4736000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
63,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,4793000,507000,20000,0,0,25000,1,0,200000,195000,0,1248345.0651,5,4598000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
37,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,521500,89500,22000,0,0,2500,1,25000,0,33100,1,329678.10621,3,488400,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
37,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,521500,89500,22000,0,0,2500,1,25000,0,32000,1,329678.10621,3,489500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
37,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,520500,89500,22000,0,0,2500,1,25000,0,28000,1,328597.19439,3,492500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
37,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,521500,89500,22000,0,0,2500,1,25000,0,32000,1,329678.10621,3,489500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
37,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,521500,89500,22000,0,0,2500,1,25000,0,32000,1,329678.10621,3,489500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
64,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1323600,634500,23500,97000,10000,0,0,0,204000,15400,1,91877.50501,4,1308200,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
64,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1322800,632700,21700,97000,10000,0,0,0,204000,15300,1,91877.50501,4,1307500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
64,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1324100,634900,10900,97000,10000,0,0,0,204000,15300,1,90796.593186,4,1308800,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
64,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1323000,632800,6000,97000,10000,0,0,0,204000,15400,1,95120.240481,4,1307600,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
64,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1323700,633500,22500,97000,10000,0,0,0,204000,15400,1,94039.328657,4,1308300,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
57,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,114200,5400,5000,0,0,0,0,0,0,0,0,44317.38477,2,114200,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
57,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,122600,5200,4800,0,0,0,0,0,0,0,0,42155.561122,2,122600,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
57,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,117600,5700,5300,0,0,0,0,0,0,0,0,46479.208417,2,117600,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
57,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,124000,6100,5700,0,0,0,0,0,0,0,0,43236.472946,2,124000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
57,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,113800,5800,5400,0,0,0,0,0,0,0,0,43236.472946,2,113800,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
81,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,216060,10060,560,2500,0,6000,1,0,0,19700,0,65935.621242,3,196360,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
81,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,216100,10100,600,2500,0,6000,1,0,0,20700,0,70259.268537,3,195400,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
81,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,216110,10110,610,2500,0,6000,1,0,0,20700,0,61611.973948,3,195410,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
81,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,216200,10200,700,2500,0,6000,1,0,0,19700,0,63773.797595,3,196500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
81,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,216020,10020,520,2500,0,6000,1,0,0,19700,0,64854.709419,3,196320,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
45,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,649650,2950,950,0,0,0,0,2000,0,397000,1,44317.38477,3,252650,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
45,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,650050,2950,950,0,0,0,0,2000,0,397000,1,44317.38477,3,253050,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
45,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,651850,2950,950,0,0,0,0,2000,0,397000,1,44317.38477,3,254850,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
45,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,651550,2950,950,0,0,0,0,2000,0,397000,1,44317.38477,3,254550,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
45,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,649050,2950,950,0,0,0,0,2000,0,397000,1,44317.38477,3,252050,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
46,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,9450,1250,1250,0,0,0,0,0,0,3800,1,27022.795591,1,5650,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
46,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,9350,1250,1250,0,0,0,0,0,0,3800,1,27022.795591,1,5550,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
46,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,9450,1250,1250,0,0,0,0,0,0,3800,1,27022.795591,1,5650,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
46,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,9450,1250,1250,0,0,0,0,0,0,3800,1,27022.795591,1,5650,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
46,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,9450,1250,1250,0,0,0,0,0,0,3800,1,27022.795591,1,5650,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
49,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,72369000,11031000,75000,0,0,229000,1,286000,661000,475000,1,1686222.4449,5,71894000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
